run	barcode	sample
20211221_V4SEQ6_2_JB	87	5c5d17966a64ade5
20211221_V4SEQ6_2_JB	88	1ec4cd60faff94b4
20211221_V4SEQ6_2_JB	89	70e7ebef94f4a207
20211221_V4SEQ6_2_JB	90	4bf82aa2e826ef91
20211221_V4SEQ6_2_JB	91	9c2e29e0127005b5
20211221_V4SEQ6_2_JB	92	10ffd039117f5de7
20211221_V4SEQ6_2_JB	93	abe81334ef368de3
20211221_V4SEQ6_2_JB	94	330c72cbf477025a
20211221_V4SEQ6_2_JB	95	Brazil-P.2-CCL81|P2D2
20211221_V4SEQ6_2_JB	96	PC2
20211221_V4_1_SEQ6_2_JB	01	NEG
20211221_V4_1_SEQ6_2_JB	02	8a521f6f326937da
20211221_V4_1_SEQ6_2_JB	03	393cbb07b1663dc0
20211221_V4_1_SEQ6_2_JB	04	bba172ce7f083069
20211221_V4_1_SEQ6_2_JB	05	7ef8f87a7cd602f4
20211221_V4_1_SEQ6_2_JB	06	2ba34320e6a904c3
20211221_V4_1_SEQ6_2_JB	07	0cfb753561f2dca3
20211221_V4_1_SEQ6_2_JB	08	2609f287065e6221
20211221_V4_1_SEQ6_2_JB	09	e5006092451e9e99
20211221_V4_1_SEQ6_2_JB	10	72cbeb4f37a16375
20211221_V4_1_SEQ6_2_JB	11	
20211221_V4_1_SEQ6_2_JB	12	B.1.525-CCL81|P2D2
20211221_V4_1_SEQ6_2_JB	13	
20211221_V4_1_SEQ6_2_JB	14	182f63d231a3a1bf
20211221_V4_1_SEQ6_2_JB	15	ecd348488356db1e
20211221_V4_1_SEQ6_2_JB	16	cdc9e9479983953f
20211221_V4_1_SEQ6_2_JB	17	f1c075c8bc61e36b
20211221_V4_1_SEQ6_2_JB	18	a4734ca896248b17
20211221_V4_1_SEQ6_2_JB	19	4b7c77df2ea779a7
20211221_V4_1_SEQ6_2_JB	20	2fc51ca98a5ac03d
20211221_V4_1_SEQ6_2_JB	21	ca0822ad84962515
20211221_V4_1_SEQ6_2_JB	22	92b79c4cd36b026b
20211221_V4_1_SEQ6_2_JB	23	Wuhan-CCL81
20211221_V4_1_SEQ6_2_JB	24	Bristol-CCL81|P3D2
20211221_V4_1_SEQ6_2_JB	25	3a2fd017b7137653
20211221_V4_1_SEQ6_2_JB	26	396cb14054d9c0f3
20211221_V4_1_SEQ6_2_JB	27	b6b69d6bdf2f74bb
20211221_V4_1_SEQ6_2_JB	28	37d8057ed69a83e3
20211221_V4_1_SEQ6_2_JB	29	a48539abdd0b42f1
20211221_V4_1_SEQ6_2_JB	30	f5da5a14105d415b
20211221_V4_1_SEQ6_2_JB	31	4ee340f4fa68c616
20211221_V4_1_SEQ6_2_JB	32	009a3aaa7a0a56ad
20211221_V4_1_SEQ6_2_JB	33	1f580fa0ae82d42a
20211221_V4_1_SEQ6_2_JB	34	15cbf61c81896884
20211221_V4_1_SEQ6_2_JB	35	Victoria-CCL81|P6D2
20211221_V4_1_SEQ6_2_JB	36	B.1.214.2-CCL81|P3D2
20211221_V4_1_SEQ6_2_JB	37	6119f06bede8b8be
20211221_V4_1_SEQ6_2_JB	38	3c6259c0ffba4f04
20211221_V4_1_SEQ6_2_JB	39	dc970558f1300f32
20211221_V4_1_SEQ6_2_JB	40	ee3417c03a337034
20211221_V4_1_SEQ6_2_JB	41	773db6a4564d5d7b
20211221_V4_1_SEQ6_2_JB	42	d3debc0f30b75f50
20211221_V4_1_SEQ6_2_JB	43	01aec1670f3364b6
20211221_V4_1_SEQ6_2_JB	44	f6247b94e6dbbaee
20211221_V4_1_SEQ6_2_JB	45	f76a17c6ceb299ee
20211221_V4_1_SEQ6_2_JB	46	51ff9752d75817b6
20211221_V4_1_SEQ6_2_JB	47	D6146-CCL81|P3D2
20211221_V4_1_SEQ6_2_JB	48	B.1.617.2-A222V-CCL89|P3D2
20211221_V4_1_SEQ6_2_JB	49	666b780c76d463e7
20211221_V4_1_SEQ6_2_JB	50	e610375eb91980c3
20211221_V4_1_SEQ6_2_JB	51	846b7fcd57b5a6e2
20211221_V4_1_SEQ6_2_JB	52	b10bfaca6f60cbe8
20211221_V4_1_SEQ6_2_JB	53	33ed61f32b15ab2b
20211221_V4_1_SEQ6_2_JB	54	e0c044286c6bcef1
20211221_V4_1_SEQ6_2_JB	55	bdda876a735fd280
20211221_V4_1_SEQ6_2_JB	56	fcd834af2f53c140
20211221_V4_1_SEQ6_2_JB	57	187e537ef843139a
20211221_V4_1_SEQ6_2_JB	58	204f88d9ba2e3fe7
20211221_V4_1_SEQ6_2_JB	59	Alpha-CCL81|P3D2
20211221_V4_1_SEQ6_2_JB	60	NEG
20211221_V4_1_SEQ6_2_JB	61	b86299406728ffc1
20211221_V4_1_SEQ6_2_JB	62	66e85807a4680923
20211221_V4_1_SEQ6_2_JB	63	cc60fcba20cea963
20211221_V4_1_SEQ6_2_JB	64	4919994dd63a6db7
20211221_V4_1_SEQ6_2_JB	65	fb080e620e8c1194
20211221_V4_1_SEQ6_2_JB	66	2a509be37d45cc2b
20211221_V4_1_SEQ6_2_JB	67	c31a88b38d640ffd
20211221_V4_1_SEQ6_2_JB	68	398e6c0a5557e76d
20211221_V4_1_SEQ6_2_JB	69	b5b2b08d6bee4b9c
20211221_V4_1_SEQ6_2_JB	70	1f787f7b224c64ca
20211221_V4_1_SEQ6_2_JB	71	Beta-CCL81|P4-2D2
20211221_V4_1_SEQ6_2_JB	72	POS
20211221_V4_1_SEQ6_2_JB	73	10263e540345bfbb
20211221_V4_1_SEQ6_2_JB	74	1357aeecade5f126
20211221_V4_1_SEQ6_2_JB	75	10d35ed880c92611
20211221_V4_1_SEQ6_2_JB	76	cf995fc2dde26525
20211221_V4_1_SEQ6_2_JB	77	c778a84861b2d480
20211221_V4_1_SEQ6_2_JB	78	435535483d1f66d3
20211221_V4_1_SEQ6_2_JB	79	d35dd617fb106118
20211221_V4_1_SEQ6_2_JB	80	8c44c0f7b613a12c
20211221_V4_1_SEQ6_2_JB	81	c24ae02a862f3dc4
20211221_V4_1_SEQ6_2_JB	82	a236e59f60a3d460
20211221_V4_1_SEQ6_2_JB	83	Brazil-CCL81|P2-2D2
20211221_V4_1_SEQ6_2_JB	84	B.1.1.529-CCL81
20211221_V4_1_SEQ6_2_JB	85	9fbc7191a57ffc55
20211221_V4_1_SEQ6_2_JB	86	af55853acb42221e
20211221_V4_1_SEQ6_2_JB	87	5c5d17966a64ade5
20211221_V4_1_SEQ6_2_JB	88	1ec4cd60faff94b4
20211221_V4_1_SEQ6_2_JB	89	70e7ebef94f4a207
20211221_V4_1_SEQ6_2_JB	90	4bf82aa2e826ef91
20211221_V4_1_SEQ6_2_JB	91	9c2e29e0127005b5
20211221_V4_1_SEQ6_2_JB	92	10ffd039117f5de7
20211221_V4_1_SEQ6_2_JB	93	abe81334ef368de3
20211221_V4_1_SEQ6_2_JB	94	330c72cbf477025a
20211221_V4_1_SEQ6_2_JB	95	Brazil-P.2-CCL81|P2D2
20211221_V4_1_SEQ6_2_JB	96	PC2
